CLF	75.1	75.97	72.19	74.1	3561600.0	8.58	-1.00	-1.33%
CLX	55.18	55.25	54.41	54.87	1387000.0	44.15	-0.31	-0.56%
CME	165.05	171.37	164.21	170.27	3499500.0	30.32	5.22	3.16%
CMS	9.45	9.5	9.26	9.34	1471500.0	7.78	-0.11	-1.16%
COH	44.3	45.98	44.2	45.8	4997800.0	21.98	1.50	3.39%
KO	39.13	40.43	38.93	40.43	8971200.0	32.38	1.30	3.32%
CCE	18.62	18.99	18.46	18.89	1853200.0	11.54	0.27	1.45%
CTSH	31.54	32.97	31.0	32.85	4327600.0	16.42	1.31	4.15%
CL	45.38	45.51	44.8	45.42	2884600.0	37.88	0.04	0.09%
CMCSA	29.2	29.6	28.58	29.47	27920600.0	18.08	0.27	0.92%
CMA	60.3	61.64	60.3	61.53	951400.0	48.08	1.23	2.04%
CSC	48.11	49.76	47.91	49.75	1341200.0	47.37	1.64	3.41%
CAG	25.99	26.4	25.89	26.4	1333100.0	19.6	0.41	1.58%
COP	86.15	86.77	84.21	84.92	9196400.0	25.39	-1.23	-1.43%
CNX	37.1	37.23	36.06	36.25	1850600.0	16.84	-0.85	-2.29%
ED	43.8	43.95	43.57	43.67	727300.0	29.47	-0.13	-0.30%
STZ	38.87	39.12	38.56	38.8	719400.0	19.4	-0.07	-0.18%
CBE	61.45	62.61	61.4	62.6	779600.0	26.15	1.15	1.87%
GLW	11.0	11.49	11.0	11.38	15395200.0	10.64	0.38	3.45%
COST	46.85	48.32	46.53	48.1	4616600.0	44.12	1.25	2.67%
CVH	39.86	41.39	39.0	41.0	3433000.0	27.13	1.14	2.86%
CCI	15.2	15.6	14.6	15.52	3197800.0	15.52	0.32	2.11%
CSX	35.6	36.38	35.45	35.91	8200800.0	5.27	0.31	0.87%
CMI	69.0	70.18	67.9	69.8	4402800.0	15.66	0.80	1.16%
CVS	43.23	44.42	42.95	44.28	3929600.0	20.64	1.05	2.43%
DHI	30.03	30.4	29.32	30.16	2942100.0	19.73	0.13	0.43%
DHR	54.0	55.0	53.59	54.99	2215800.0	27.15	0.99	1.83%
DRI	23.8	24.1	23.73	23.74	757100.0	19.94	-0.06	-0.25%
DVA	29.1	30.3	28.86	30.2	1427400.0	30.2	1.10	3.78%
DF	29.05	29.33	29.0	29.29	1000500.0	16.83	0.24	0.83%
DE	58.65	60.55	58.2	60.42	5893800.0	25.96	1.77	3.02%
DELL	34.14	34.85	34.07	34.59	19026700.0	34.59	0.45	1.32%
DNR	27.0	27.0	26.07	26.09	1310400.0	6.52	-0.91	-3.37%
XRAY	50.76	52.75	50.02	52.68	4074200.0	25.3	1.92	3.78%
DVN	77.52	78.2	75.06	75.52	4614800.0	35.39	-2.00	-2.58%
DV	14.44	14.8	14.33	14.68	1408600.0	14.29	0.24	1.66%
DO	35.94	36.28	34.26	34.7	2199600.0	23.35	-1.24	-3.45%
DTV	16.7	16.81	16.52	16.72	1218600.0	16.72	0.02	0.12%
DLTR	26.96	28.02	26.63	27.75	5020000.0	9.25	0.79	2.93%
D	64.8	64.89	63.95	64.05	2839400.0	23.81	-0.75	-1.16%
RRD	31.23	31.49	31.16	31.45	897200.0	21.57	0.22	0.70%
DOV	37.31	38.09	37.0	38.01	1517400.0	32.41	0.70	1.88%
DOW	44.3	45.24	43.9	45.01	4144100.0	34.25	0.71	1.60%
DTE	42.55	42.55	42.04	42.09	631700.0	29.08	-0.46	-1.08%
DD	41.76	43.0	41.58	42.92	5035800.0	32.0	1.16	2.78%
DUK	24.6	24.76	24.15	24.39	1959000.0	29.3	-0.21	-0.85%
DNB	56.43	56.76	56.0	56.37	550900.0	51.4	-0.06	-0.11%
ETFC	12.03	13.04	11.94	13.0	599500.0	130.0	0.97	8.06%
EMN	45.4	45.72	44.86	45.45	1138200.0	17.77	0.05	0.11%
ETN	62.85	64.45	62.6	64.29	1839400.0	26.14	1.44	2.29%
EBAY	95.3	99.3	95.29	98.67	24663600.0	49.33	3.37	3.54%
ECL	33.0	33.79	32.75	33.7	978700.0	30.64	0.70	2.12%
EIX	30.02	30.08	29.63	29.7	1077300.0	23.68	-0.32	-1.07%
EW	33.7	34.51	33.7	34.5	591600.0	17.25	0.80	2.37%
EA	45.0	46.53	44.73	46.08	4514900.0	46.08	1.08	2.40%
EMC	12.3	12.69	12.3	12.58	10897700.0	12.58	0.28	2.28%
EMR	63.38	65.1	63.38	64.7	4380800.0	26.22	1.32	2.08%
ETR	65.17	66.04	64.84	64.94	1534600.0	49.21	-0.23	-0.35%
EOG	70.05	71.25	66.5	67.87	3730000.0	32.56	-2.18	-3.11%
EQT	54.85	55.53	54.8	55.19	848000.0	23.49	0.34	0.62%
EFX	25.85	26.6	25.68	26.57	359800.0	25.0	0.72	2.79%
EQR	33.41	33.79	33.36	33.79	710700.0	24.31	0.38	1.14%
EL	43.15	43.56	42.49	43.55	1575200.0	19.76	0.40	0.93%
EXC	39.75	39.85	39.1	39.3	2172600.0	29.49	-0.45	-1.13%
EXPD	57.65	57.95	56.24	57.52	2109000.0	26.94	-0.13	-0.23%
ESRX	62.1	63.76	62.02	63.51	6840800.0	7.94	1.41	2.27%
XOM	49.35	49.38	48.5	48.95	13578400.0	41.47	-0.40	-0.81%
FFIV	36.8	41.2	36.48	40.05	17215800.0	20.02	3.25	8.83%
FDO	27.48	28.33	27.34	28.33	1223200.0	24.92	0.85	3.09%
FAST	55.12	55.6	53.5	54.44	4576000.0	12.18	-0.68	-1.23%
FII	27.48	28.12	27.07	28.02	514100.0	20.98	0.54	1.97%
FDX	88.61	90.06	88.12	89.79	1635500.0	86.34	1.18	1.33%
FIS	34.82	35.27	34.5	35.25	164700.0	16.88	0.43	1.23%
FITB	48.42	49.46	48.0	49.36	1413400.0	39.4	0.94	1.94%
FHN	42.15	42.93	42.1	42.88	658000.0	34.35	0.73	1.73%
FE	41.8	41.91	41.5	41.5	1257100.0	29.96	-0.30	-0.72%
FISV	34.64	35.72	34.41	35.53	1350800.0	35.53	0.89	2.57%
FLIR	54.09	54.44	53.0	53.95	2437200.0	13.29	-0.14	-0.26%
FLS	21.95	21.95	20.4	21.05	1577900.0	19.74	-0.90	-4.10%
FLR	45.24	46.44	44.62	46.14	1167600.0	21.43	0.90	1.99%
FMC	48.35	48.36	43.37	44.2	4434400.0	10.44	-4.15	-8.58%
FTI	33.41	33.85	31.29	31.6	4161600.0	7.5	-1.81	-5.42%
F	12.88	13.32	12.85	13.14	10527100.0	12.03	0.26	2.02%
FRX	44.26	45.99	44.26	45.8	2661400.0	45.8	1.54	3.48%
FOSL	29.42	29.88	28.81	29.79	238000.0	29.79	0.37	1.26%
BEN	57.6	59.49	57.21	59.25	1232300.0	53.01	1.65	2.86%
FCX	37.05	37.22	36.38	37.1	4077400.0	14.81	0.05	0.13%
FTR	13.34	13.34	13.15	13.2	2219400.0	6.32	-0.14	-1.05%
GME	19.5	20.2	19.4	20.01	729000.0	9.86	0.51	2.62%
GCI	82.05	83.3	81.56	83.27	894400.0	63.99	1.22	1.49%
GPS	19.75	20.11	19.71	20.05	7430100.0	17.46	0.30	1.52%
GD	101.51	103.52	100.68	103.32	1528200.0	44.06	1.81	1.78%
GE	33.57	33.95	33.35	33.95	16688900.0	25.83	0.38	1.13%
GIS	43.79	43.86	43.59	43.82	2828800.0	17.79	0.03	0.07%
GPC	38.6	39.49	38.51	39.46	322300.0	30.11	0.86	2.23%
GNW	24.06	24.12	23.7	23.97	587100.0	22.49	-0.09	-0.37%
GILD	33.98	35.32	33.85	34.94	9907600.0	17.47	0.96	2.83%
GS	93.28	96.3	93.0	96.1	4620900.0	89.26	2.82	3.02%
GR	30.57	31.35	30.35	30.77	967700.0	27.03	0.20	0.65%
GT	9.66	9.95	9.56	9.89	2255500.0	9.89	0.23	2.38%
GOOG	182.72	189.52	181.77	185.97	13356500.0	185.97	3.25	1.78%
GWW	56.89	57.29	56.26	56.93	750600.0	49.86	0.04	0.07%
HAL	35.85	37.97	35.85	36.72	31657800.0	16.86	0.87	2.43%
HOG	57.15	58.67	56.75	58.59	1665500.0	50.46	1.44	2.52%
HAR	104.55	114.0	103.69	112.55	1428800.0	111.15	8.00	7.65%
HRS	58.05	60.75	58.05	60.6	1193400.0	26.65	2.55	4.39%
HIG	58.7	59.35	57.51	59.06	2260400.0	49.16	0.36	0.61%
HAS	17.24	17.49	17.14	17.47	1424600.0	14.44	0.23	1.33%
HCP	28.85	28.85	28.2	28.64	551300.0	18.09	-0.21	-0.73%
HCN	36.4	36.78	36.21	36.78	227600.0	22.73	0.38	1.04%
HNZ	35.18	35.46	34.98	35.46	872300.0	27.06	0.28	0.80%
HP	29.51	29.64	28.35	28.69	878000.0	13.7	-0.82	-2.78%
HES	86.9	88.6	83.41	83.85	10809300.0	26.37	-3.05	-3.51%
HPQ	17.9	18.56	17.87	18.45	11682100.0	17.0	0.55	3.07%
HD	39.51	40.85	39.5	40.79	8385400.0	33.31	1.28	3.24%
HON	33.13	33.72	32.96	33.34	5332500.0	27.44	0.21	0.63%
HRL	27.2	27.77	27.14	27.75	380000.0	11.99	0.55	2.02%
HSP	31.75	32.09	31.53	31.82	1000500.0	31.82	0.07	0.22%
HST	14.57	14.62	14.44	14.6	1299300.0	12.21	0.03	0.21%
HCBK	35.29	35.83	35.08	35.66	631200.0	8.56	0.37	1.05%
HUM	18.64	19.25	18.56	19.21	876700.0	18.92	0.57	3.06%
HBAN	23.74	24.0	23.49	23.92	661200.0	18.29	0.18	0.76%
ITW	90.05	91.19	89.4	90.89	1720000.0	37.85	0.84	0.93%
IR	67.9	68.83	67.45	68.6	1738200.0	30.22	0.70	1.03%
TEG	47.41	47.79	47.3	47.35	103900.0	31.52	-0.06	-0.13%
INTC	21.36	22.22	21.31	22.0	63922000.0	18.09	0.64	3.00%
IBM	88.58	90.27	88.5	90.0	6035100.0	79.86	1.42	1.60%
IFF	38.95	39.34	38.65	39.26	371800.0	33.16	0.31	0.80%
IGT	33.0	33.04	32.39	32.95	2215200.0	29.01	-0.05	-0.15%
IP	38.9	39.19	38.22	38.22	6127700.0	29.87	-0.68	-1.75%
IPG	11.93	12.23	11.87	12.21	2457800.0	11.78	0.28	2.35%
INTU	43.88	45.49	43.6	45.25	3626400.0	22.38	1.37	3.12%
ISRG	26.73	29.64	26.35	29.26	2835700.0	29.26	2.53	9.47%
IVZ	10.18	10.52	10.09	10.39	101600.0	8.78	0.21	2.06%
IRM	34.5	35.09	34.44	35.05	937000.0	21.97	0.55	1.59%
JBL	23.5	24.81	23.43	24.64	1640600.0	21.84	1.14	4.85%
JEC	39.88	40.69	39.55	40.63	551000.0	20.32	0.75	1.88%
JDSU	3.34	3.54	3.28	3.51	3783600.0	28.08	0.17	5.09%
JNJ	56.99	57.8	56.9	57.77	5945100.0	46.22	0.78	1.37%
JCI	56.2	57.91	55.69	57.83	2668500.0	16.63	1.63	2.90%
JOY	35.66	35.8	35.38	35.73	1254300.0	14.37	0.07	0.20%
JPM	37.35	38.18	37.03	38.02	11518800.0	31.1	0.67	1.79%
JNPR	24.1	25.88	24.1	25.82	17280700.0	25.82	1.72	7.14%
K	42.55	43.11	42.49	42.94	1051800.0	34.71	0.39	0.92%
KEY	33.02	33.45	32.85	33.41	1071100.0	26.54	0.39	1.18%
KMB	60.1	60.32	58.99	59.32	2879100.0	43.99	-0.78	-1.30%
KIM	53.37	54.04	53.37	54.04	260800.0	18.64	0.67	1.26%
KLAC	44.09	45.48	43.92	45.45	7549500.0	39.87	1.36	3.08%
KSS	51.02	51.74	50.6	51.74	2922000.0	50.02	0.72	1.41%
KFT	32.72	33.27	32.7	33.25	1291400.0	25.51	0.53	1.62%
KR	14.7	15.14	14.68	15.02	2466000.0	13.65	0.32	2.18%
LLL	64.9	66.1	64.36	66.07	726200.0	58.98	1.17	1.80%
LH	44.59	44.95	44.27	44.8	1082200.0	44.8	0.21	0.47%
LRCX	24.84	25.78	24.55	25.69	2454000.0	25.69	0.85	3.42%
LM	60.78	63.31	60.4	62.7	884500.0	56.5	1.92	3.16%
LEG	27.64	28.0	27.35	27.99	554000.0	19.91	0.35	1.27%
LEN	45.05	45.25	44.22	45.07	2051900.0	40.04	0.02	0.04%
LUK	57.5	58.54	57.5	58.1	544200.0	18.51	0.60	1.04%
LXK	80.3	81.2	79.6	80.82	1059800.0	78.75	0.52	0.65%
LIFE	55.01	56.48	54.79	56.22	2084600.0	28.11	1.21	2.20%
LLY	53.75	56.58	53.41	56.2	9657400.0	40.58	2.45	4.56%
LTD	23.82	24.09	23.75	23.96	2948100.0	18.08	0.14	0.59%
LNC	43.31	43.9	42.72	43.55	1460100.0	37.78	0.24	0.55%
LLTC	36.13	37.45	36.13	37.33	5190800.0	30.8	1.20	3.32%
LMT	54.2	54.91	54.11	54.91	1479400.0	44.84	0.71	1.31%
L	59.0	59.66	58.15	59.48	1267200.0	18.78	0.48	0.81%
LOW	54.55	56.52	54.37	56.17	8461600.0	25.26	1.62	2.97%
LSI	4.57	4.81	4.57	4.76	3419200.0	4.76	0.19	4.16%
MTB	99.25	101.3	99.15	101.07	262100.0	79.17	1.82	1.83%
M	47.35	49.65	47.15	49.55	4980800.0	21.95	2.20	4.65%
MRO	39.12	39.13	37.26	38.06	10160400.0	9.58	-1.06	-2.71%
MAR	53.76	54.24	53.45	54.18	2433200.0	25.4	0.42	0.78%
MMC	28.97	29.1	28.3	28.69	12251200.0	22.86	-0.28	-0.97%
MAS	34.26	34.75	33.93	34.52	1752200.0	26.99	0.26	0.76%
MAT	17.0	17.2	16.75	17.19	1437700.0	12.71	0.19	1.12%
MKC	34.45	34.55	34.11	34.45	407000.0	28.71	0.00	0.00%
MCD	28.67	29.2	28.61	29.19	3697500.0	23.23	0.52	1.81%
MHP	85.35	86.73	85.25	86.73	2111400.0	36.6	1.38	1.62%
MCK	25.75	27.52	25.75	26.94	5646500.0	25.38	1.19	4.62%
MWV	30.3	30.99	30.1	30.75	1434100.0	22.81	0.45	1.49%
MDT	50.5	52.36	50.46	52.15	5745000.0	45.89	1.65	3.27%
MRK	30.55	31.24	30.51	31.22	11927400.0	22.19	0.67	2.19%
MET	36.74	37.51	36.17	37.46	3133300.0	33.02	0.72	1.96%
MCHP	28.9	30.49	28.87	30.45	3413500.0	22.86	1.55	5.36%
MU	11.55	12.18	11.55	12.14	6967900.0	12.14	0.59	5.11%
MSFT	27.86	28.35	27.58	28.15	72392600.0	21.93	0.29	1.04%
MOLX	28.73	29.7	28.66	29.67	903500.0	25.01	0.94	3.27%
TAP	67.7	67.7	65.75	65.96	730800.0	28.04	-1.74	-2.57%
MON	40.55	42.5	40.25	41.79	5923600.0	18.97	1.24	3.06%
MNST	25.8	26.91	25.3	26.0	2075200.0	1.62	0.20	0.78%
MCO	75.6	76.93	75.6	76.78	1586800.0	35.26	1.18	1.56%
MS	49.25	51.49	49.0	51.22	5910100.0	37.4	1.97	4.00%
MOS	15.14	15.16	14.9	15.0	845500.0	14.76	-0.14	-0.92%
MSI	9.98	10.36	9.96	10.32	1832200.0	52.55	0.34	3.41%
MUR	82.57	82.78	80.39	81.5	2493000.0	36.39	-1.07	-1.30%
MYL	16.84	17.32	16.8	17.18	2817700.0	16.67	0.34	2.02%
NBR	51.75	52.04	49.33	49.75	6122400.0	24.88	-2.00	-3.86%
NDAQ	6.4	6.6	6.4	6.55	9000.0	6.55	0.15	2.34%
NOV	34.21	34.54	32.99	33.18	3696200.0	15.86	-1.03	-3.01%
NTAP	22.84	24.0	22.75	23.86	2911800.0	23.86	1.02	4.47%
NFLX	9.39	9.84	9.25	9.68	3645300.0	9.68	0.29	3.09%
NWL	19.18	19.32	19.06	19.28	2004700.0	15.35	0.10	0.52%
NFX	62.74	63.78	59.69	60.47	1545400.0	30.24	-2.27	-3.62%
NEM	47.9	48.08	46.51	46.8	6008000.0	42.97	-1.10	-2.30%
NWSA	31.98	32.5	31.81	32.37	7463800.0	15.09	0.39	1.22%
NEE	69.7	69.74	69.15	69.46	1321800.0	26.54	-0.24	-0.34%
NKE	80.53	81.8	80.4	81.5	3015800.0	36.31	0.97	1.20%
NI	21.3	21.42	21.1	21.31	957500.0	14.46	0.01	0.05%
NE	47.1	47.61	45.05	45.46	5324600.0	21.42	-1.64	-3.48%
NBL	60.6	61.1	57.85	58.73	1604000.0	27.59	-1.87	-3.09%
JWN	41.71	42.8	41.49	42.58	2319000.0	18.36	0.87	2.09%
NSC	32.9	33.46	32.88	33.44	2142300.0	28.39	0.54	1.64%
NTRS	40.46	41.76	40.35	41.7	1479800.0	35.7	1.24	3.06%
NOC	50.51	52.0	50.51	51.75	2071200.0	38.31	1.24	2.45%
NU	19.37	19.49	19.12	19.35	480500.0	14.99	-0.02	-0.10%
NRG	27.8	27.8	27.42	27.58	436200.0	13.73	-0.22	-0.79%
NUE	42.89	43.38	42.32	42.64	4660400.0	16.69	-0.25	-0.58%
NVDA	14.23	15.16	14.23	14.89	26850900.0	4.96	0.66	4.64%
NYX	14.95	16.74	14.95	16.5	49900.0	13.61	1.55	10.37%
ORLY	41.83	43.1	41.73	42.8	1829000.0	21.4	0.97	2.32%
OXY	57.95	57.95	55.67	56.5	7335600.0	24.52	-1.45	-2.50%
OMC	79.44	80.91	79.08	79.9	4345800.0	35.27	0.46	0.58%
OKE	26.62	26.9	26.6	26.83	1015000.0	10.18	0.21	0.79%
ORCL	12.16	12.72	12.15	12.59	43203400.0	12.23	0.43	3.54%
OI	18.1	18.55	18.1	18.41	1500200.0	18.41	0.31	1.71%
PCAR	66.65	69.12	66.39	68.59	2958900.0	24.5	1.94	2.91%
PLL	24.92	25.49	24.92	25.41	296200.0	22.63	0.49	1.97%
PH	68.85	69.84	68.33	69.76	1819600.0	41.21	0.91	1.32%
PDCO	36.82	37.96	36.58	37.89	722900.0	36.51	1.07	2.91%
PAYX	32.1	32.76	31.85	32.66	2352300.0	25.11	0.56	1.74%
BTU	66.75	67.02	64.17	65.13	4775200.0	14.46	-1.62	-2.43%
JCP	37.6	37.6	37.11	37.36	4669900.0	32.18	-0.24	-0.64%
PBCT	38.1	38.1	37.31	37.53	549800.0	8.87	-0.57	-1.50%
POM	20.7	20.75	20.48	20.67	479500.0	13.7	-0.03	-0.14%
PEP	48.4	49.71	48.15	49.65	4672500.0	40.8	1.25	2.58%
PKI	17.8	19.37	17.79	18.96	1234400.0	17.16	1.16	6.52%
PRGO	18.79	19.18	18.05	18.52	866800.0	17.51	-0.27	-1.44%
PFE	28.27	29.04	28.24	29.04	23000100.0	20.73	0.77	2.72%
PCG	32.05	32.13	31.9	32.07	1590900.0	24.19	0.02	0.06%
PNW	42.56	43.06	42.55	43.04	390400.0	28.45	0.48	1.13%
PXD	34.0	34.2	32.13	32.55	2903000.0	31.62	-1.45	-4.26%
PBI	42.05	43.67	41.95	43.67	628800.0	30.07	1.62	3.85%
PCL	36.0	36.66	35.9	36.46	1057500.0	25.94	0.46	1.28%
PNC	51.97	52.59	51.62	52.59	999400.0	42.56	0.62	1.19%
RL	36.81	37.17	36.32	37.1	513800.0	35.89	0.29	0.79%
PPG	61.98	62.88	61.45	62.88	961800.0	49.28	0.90	1.45%
PPL	51.95	51.99	51.44	51.75	1765400.0	18.84	-0.20	-0.38%
PX	42.3	42.3	41.39	42.05	1626300.0	36.31	-0.25	-0.59%
PCP	60.03	60.46	59.52	60.1	932200.0	29.74	0.07	0.12%
PCLN	19.8	20.67	19.8	20.26	561700.0	20.26	0.46	2.32%
PFG	36.45	36.73	36.07	36.73	843900.0	31.39	0.28	0.77%
PG	52.25	52.75	50.81	51.78	15659900.0	42.26	-0.47	-0.90%
PGR	92.56	92.94	91.97	92.94	6947200.0	19.92	0.38	0.41%
PLD	37.33	37.71	37.26	37.71	185700.0	27.81	0.38	1.02%
PRU	45.39	45.96	44.81	45.95	2850100.0	39.67	0.56	1.23%
PSA	51.5	52.19	51.5	51.7	217600.0	40.96	0.20	0.39%
PHM	54.52	55.37	53.51	55.1	4836800.0	26.71	0.58	1.06%
PWR	6.51	6.6	6.5	6.6	575100.0	6.6	0.09	1.38%
QCOM	40.03	41.54	38.74	41.02	17911600.0	36.86	0.99	2.47%
