APA	60.25	61.9	60.0	60.03	5570300.0	57.36	-0.22	-0.37%
AIV	35.8	36.22	35.57	36.1	510000.0	19.21	0.30	0.84%
APOL	59.33	60.26	58.84	59.73	2298100.0	59.73	0.40	0.67%
AAPL	56.84	56.98	55.36	55.66	28454500.0	55.66	-1.18	-2.08%
AMAT	17.18	17.21	16.83	16.93	22087100.0	15.01	-0.25	-1.46%
ADM	24.56	24.56	23.45	23.78	2854100.0	21.17	-0.78	-3.18%
AIZ	36.84	37.4	36.84	37.23	581700.0	33.59	0.39	1.06%
T	23.0	23.25	22.9	23.0	22884100.0	16.1	0.00	0.00%
ADSK	44.15	45.85	43.78	45.59	3642900.0	45.59	1.44	3.26%
ADP	42.86	42.89	42.4	42.69	2808700.0	31.96	-0.17	-0.40%
AN	19.18	19.19	18.44	18.53	1802300.0	18.53	-0.65	-3.39%
AZO	79.8	80.02	78.12	78.4	1297700.0	78.4	-1.40	-1.75%
AVB	81.49	82.48	81.37	82.38	224100.0	62.58	0.89	1.09%
AVY	52.4	52.84	51.67	51.68	585500.0	41.62	-0.72	-1.37%
AVP	26.67	26.99	26.44	26.63	1748300.0	21.88	-0.04	-0.15%
BHI	51.05	53.24	50.8	51.9	3662900.0	48.42	0.85	1.67%
BLL	35.97	36.15	35.06	35.75	1096400.0	16.9	-0.22	-0.61%
BAC	42.35	42.5	42.1	42.26	14292900.0	34.74	-0.09	-0.21%
BK	30.15	30.5	29.8	30.05	3187300.0	27.35	-0.10	-0.33%
BCR	63.21	64.05	63.08	63.62	498100.0	60.4	0.41	0.65%
BAX	38.1	38.26	37.91	38.11	2307900.0	33.22	0.01	0.03%
BBT	41.16	41.3	40.71	40.8	2237000.0	31.14	-0.36	-0.87%
BEAM	76.0	76.46	74.97	75.6	1197600.0	65.77	-0.40	-0.53%
BDX	51.44	51.7	50.76	50.82	770600.0	45.4	-0.62	-1.21%
BBBY	39.02	39.68	38.57	38.97	3399000.0	38.97	-0.05	-0.13%
BMS	24.02	24.15	23.59	23.59	535000.0	19.21	-0.43	-1.79%
BRK.B	2792.0	2793.0	2784.0	2789.0	14600.0	55.78	-3.00	-0.11%
BBY	44.8	44.84	43.57	44.0	4586200.0	39.72	-0.80	-1.79%
BIG	11.4	11.57	11.2	11.56	498200.0	11.56	0.16	1.40%
BIIB	39.45	39.45	38.9	39.09	3788900.0	39.09	-0.36	-0.91%
BLK	89.7	91.12	89.7	89.9	181300.0	78.16	0.20	0.22%
HRB	23.46	24.28	23.4	24.09	1731500.0	19.15	0.63	2.69%
BMC	19.3	19.64	19.3	19.59	1005800.0	19.59	0.29	1.50%
BA	67.28	67.55	65.83	66.02	7277400.0	56.52	-1.26	-1.87%
BXP	66.83	67.79	66.45	67.0	447100.0	49.24	0.17	0.25%
BSX	23.73	24.05	23.58	23.89	2839600.0	23.89	0.16	0.67%
BMY	21.7	21.89	21.36	21.45	8553900.0	15.54	-0.25	-1.15%
BRCM	45.45	45.5	42.19	42.45	36176200.0	27.58	-3.00	-6.60%
CHRW	30.89	31.16	30.51	30.66	1685300.0	27.33	-0.23	-0.74%
CA	26.61	26.84	26.46	26.8	1469200.0	25.09	0.19	0.71%
CVC	27.47	28.2	27.47	27.8	1562100.0	11.34	0.33	1.20%
COG	43.2	44.56	42.81	43.4	1750400.0	10.63	0.20	0.46%
CAM	64.88	68.22	64.61	66.78	5772000.0	16.69	1.90	2.93%
CPB	28.85	28.93	28.55	28.76	953400.0	23.69	-0.09	-0.31%
COF	72.69	75.76	72.26	74.45	5043900.0	68.78	1.76	2.42%
CAH	64.11	64.66	63.73	64.06	1551800.0	35.51	-0.05	-0.08%
KMX	26.66	27.75	26.66	27.58	3516600.0	13.79	0.92	3.45%
CCL	47.35	47.83	47.35	47.75	3390300.0	41.38	0.40	0.84%
CAT	49.26	50.42	48.25	48.92	27359300.0	41.59	-0.34	-0.69%
CBG	45.9	46.56	45.5	45.87	1152000.0	15.29	-0.03	-0.07%
CELG	50.84	52.14	49.62	51.64	5082400.0	25.82	0.80	1.57%
CNP	12.95	13.14	12.64	12.65	5188400.0	9.21	-0.30	-2.32%
CTL	31.97	32.38	31.93	32.13	801700.0	22.83	0.16	0.50%
CERN	88.71	88.71	84.61	85.75	5528800.0	21.44	-2.96	-3.34%
CF	12.83	13.07	12.77	12.96	805900.0	12.54	0.13	1.01%
SCHW	13.79	13.93	13.63	13.78	8652300.0	12.07	-0.01	-0.07%
CHK	29.4	30.18	28.5	29.55	14925800.0	27.44	0.15	0.51%
CVX	55.77	57.6	55.5	56.3	11869500.0	45.2	0.53	0.95%
CB	84.6	86.23	84.47	85.67	2781400.0	36.21	1.07	1.26%
CI	113.96	114.74	112.75	114.35	2340300.0	37.79	0.39	0.34%
CINF	41.35	41.35	40.57	40.91	420500.0	29.85	-0.44	-1.06%
CTAS	39.26	39.8	38.79	39.45	1215800.0	35.41	0.19	0.48%
CSCO	17.12	17.18	16.94	17.03	58366000.0	16.64	-0.09	-0.53%
C	44.34	44.57	44.17	44.31	1759600.0	380.33	-0.03	-0.07%
CTXS	25.98	26.51	25.68	26.38	3450800.0	26.38	0.40	1.54%
CLF	76.56	77.24	75.18	77.09	3462400.0	18.0	0.53	0.69%
CLX	53.95	54.17	53.42	53.66	1034600.0	43.79	-0.29	-0.54%
CME	338.0	349.75	333.1	348.0	5448500.0	62.4	10.00	2.96%
CMS	14.4	14.64	14.36	14.49	1921800.0	12.07	0.09	0.62%
COH	32.0	32.55	31.93	32.26	2395900.0	30.96	0.26	0.81%
KO	42.39	42.64	41.81	41.93	6789300.0	34.46	-0.46	-1.09%
CCE	19.56	19.66	19.32	19.51	939200.0	12.01	-0.05	-0.26%
CTSH	44.34	45.14	43.99	45.06	2828800.0	22.53	0.72	1.62%
CL	52.18	52.51	51.63	52.03	1952800.0	44.09	-0.15	-0.29%
CMCSA	27.77	27.8	27.06	27.07	21278200.0	16.6	-0.70	-2.52%
CMA	55.1	55.25	54.26	55.03	1072500.0	44.62	-0.07	-0.13%
CSC	44.78	45.51	44.66	45.35	1397700.0	43.18	0.57	1.27%
CAG	23.47	23.64	23.3	23.35	1906400.0	18.08	-0.12	-0.51%
COP	57.5	58.7	57.22	58.15	12641700.0	35.33	0.65	1.13%
CNX	64.39	66.45	64.39	65.85	2793400.0	30.96	1.46	2.27%
ED	45.0	45.1	44.34	44.88	1819200.0	31.85	-0.12	-0.27%
STZ	22.65	22.75	22.27	22.38	1317900.0	22.38	-0.27	-1.19%
CBE	69.05	69.28	68.78	69.2	994800.0	29.53	0.15	0.22%
GLW	18.45	18.9	18.34	18.56	7695700.0	17.36	0.11	0.60%
COST	47.92	48.19	47.43	47.76	4582200.0	44.22	-0.16	-0.33%
CVH	59.0	59.2	58.62	58.89	1344200.0	58.45	-0.11	-0.19%
CCI	23.97	24.62	23.94	24.4	971200.0	24.4	0.43	1.79%
CSX	43.74	43.84	42.98	43.21	7281600.0	6.4	-0.53	-1.21%
CMI	80.0	80.51	77.8	78.21	5343200.0	17.83	-1.79	-2.24%
CVS	26.0	26.31	25.77	26.13	5737800.0	24.5	0.13	0.50%
DHI	30.99	31.48	30.71	31.01	2820500.0	27.33	0.02	0.06%
DHR	49.43	50.0	49.43	49.85	6121200.0	24.64	0.42	0.85%
DRI	31.11	31.5	30.71	31.19	1416900.0	26.4	0.08	0.26%
DVA	48.72	48.9	47.98	48.3	778800.0	48.3	-0.42	-0.86%
DF	36.56	36.92	36.05	36.3	890500.0	24.54	-0.26	-0.71%
DE	57.8	58.05	56.99	57.16	7420000.0	25.01	-0.64	-1.11%
DELL	32.12	32.28	31.74	32.05	15182200.0	32.05	-0.07	-0.22%
DNR	39.65	40.3	39.27	39.46	2844400.0	9.86	-0.19	-0.48%
XRAY	51.98	52.68	51.2	51.68	1266800.0	24.93	-0.30	-0.58%
DVN	57.53	59.25	56.84	58.12	4731500.0	54.79	0.59	1.03%
DV	21.0	21.59	20.65	20.65	1595300.0	20.1	-0.35	-1.67%
DO	51.36	53.7	51.0	53.06	2431100.0	35.95	1.70	3.31%
DTV	14.17	14.26	14.04	14.05	2060800.0	14.05	-0.12	-0.85%
DISCA	13.85	14.43	13.85	14.08	3874800.0	14.08	0.23	1.66%
DLTR	21.53	22.35	21.53	21.87	4868800.0	7.29	0.34	1.58%
D	75.0	75.91	74.63	75.78	5840800.0	29.26	0.78	1.04%
RRD	34.99	35.26	34.7	34.9	1224000.0	24.68	-0.09	-0.26%
DOV	39.25	39.47	37.04	38.11	2763200.0	33.04	-1.14	-2.90%
DOW	42.95	43.73	42.56	43.4	5026000.0	34.0	0.45	1.05%
DTE	41.85	42.16	41.66	41.81	860300.0	29.88	-0.04	-0.10%
DD	39.05	39.52	38.61	38.64	5431000.0	29.73	-0.41	-1.05%
DUK	25.16	25.6	25.16	25.32	1184600.0	31.37	0.16	0.64%
DNB	66.0	66.83	65.73	66.53	214200.0	60.66	0.53	0.80%
ETFC	17.45	17.96	17.42	17.88	592400.0	178.8	0.43	2.46%
EMN	47.85	48.05	47.42	47.65	1530800.0	19.23	-0.20	-0.42%
ETN	58.91	58.91	57.18	57.65	2315600.0	23.88	-1.26	-2.14%
EBAY	39.93	40.05	39.24	39.29	20548700.0	39.29	-0.64	-1.60%
ECL	32.3	32.65	31.74	32.65	2456100.0	30.0	0.35	1.08%
EIX	41.13	41.5	40.55	41.14	1909900.0	33.7	0.01	0.02%
EW	42.89	42.99	42.47	42.54	563200.0	21.27	-0.35	-0.82%
EA	55.07	55.17	54.16	54.77	4155100.0	54.77	-0.30	-0.54%
EMC	13.51	13.92	13.45	13.73	17844300.0	13.73	0.22	1.63%
EMR	68.85	69.1	67.33	68.65	3897400.0	28.51	-0.20	-0.29%
ETR	67.51	68.57	67.37	68.38	1109600.0	53.41	0.87	1.29%
EOG	60.82	63.07	60.36	61.25	3959500.0	58.94	0.43	0.71%
EQT	36.25	36.97	36.0	36.43	756800.0	31.85	0.18	0.50%
EFX	35.85	36.9	35.47	36.67	1212100.0	34.66	0.82	2.29%
EQR	37.6	38.05	37.42	38.04	1705900.0	28.72	0.44	1.17%
EL	33.98	34.28	33.74	33.76	2221400.0	15.46	-0.22	-0.65%
EXC	50.0	51.14	49.9	50.94	4088700.0	39.57	0.94	1.88%
EXPE	19.36	19.94	19.21	19.58	417200.0	28.09	0.22	1.14%
EXPD	55.28	56.93	54.99	56.73	2354400.0	26.7	1.45	2.62%
ESRX	63.48	63.87	62.9	63.74	5183200.0	15.94	0.26	0.41%
XOM	55.28	56.27	55.06	55.37	24141600.0	47.86	0.09	0.16%
FFIV	41.17	41.86	40.18	40.75	1710600.0	20.38	-0.42	-1.02%
FDO	22.78	23.25	21.83	21.96	2232100.0	19.6	-0.82	-3.60%
FAST	69.48	69.48	68.04	68.63	2753600.0	15.51	-0.85	-1.22%
FII	34.19	34.77	34.0	34.41	371500.0	26.24	0.22	0.64%
FDX	89.22	89.32	88.3	88.53	2026500.0	85.41	-0.69	-0.77%
FIS	37.45	37.54	37.17	37.39	316500.0	18.0	-0.06	-0.16%
FITB	38.71	38.73	37.87	38.01	2342800.0	31.41	-0.70	-1.81%
FHN	36.55	36.94	36.05	36.59	1135600.0	30.54	0.04	0.11%
FE	46.64	47.0	45.94	46.18	2786600.0	34.61	-0.46	-0.99%
FISV	44.26	44.75	42.24	42.44	5700500.0	42.44	-1.82	-4.11%
FLIR	22.08	22.29	21.88	21.88	2221600.0	10.78	-0.20	-0.91%
FLS	33.69	34.23	33.57	33.85	198000.0	31.74	0.16	0.47%
FLR	61.1	61.31	59.77	61.2	1862200.0	28.73	0.10	0.16%
FMC	51.73	52.11	51.2	51.59	759600.0	12.19	-0.14	-0.27%
FTI	34.65	35.53	34.42	34.96	2753200.0	8.3	0.31	0.89%
F	8.43	8.46	8.16	8.25	15655100.0	7.82	-0.18	-2.14%
FRX	35.71	36.78	35.68	36.35	2972100.0	36.35	0.64	1.79%
FOSL	16.1	16.5	16.1	16.25	351300.0	16.25	0.15	0.93%
BEN	82.99	84.85	82.83	83.54	1568400.0	77.38	0.55	0.66%
FCX	45.32	46.3	43.96	46.2	10029600.0	19.5	0.88	1.94%
FTR	12.1	12.29	12.09	12.24	1462800.0	6.32	0.14	1.16%
GME	34.15	34.82	33.85	34.09	1716200.0	16.8	-0.06	-0.18%
GCI	63.8	63.92	61.99	62.68	2128800.0	48.86	-1.12	-1.76%
GPS	16.43	16.6	16.19	16.34	5214500.0	14.36	-0.09	-0.55%
GD	118.3	118.49	116.11	116.54	2164000.0	50.41	-1.76	-1.49%
GE	33.95	34.07	33.65	33.73	22503600.0	26.32	-0.22	-0.65%
GIS	48.53	48.54	47.72	48.29	3883600.0	19.86	-0.24	-0.49%
GPC	42.31	42.64	41.81	42.6	522900.0	33.43	0.29	0.69%
GNW	30.8	31.07	30.67	31.06	2473400.0	29.42	0.26	0.84%
GILD	45.87	45.94	45.0	45.62	8271600.0	22.81	-0.25	-0.55%
GS	119.8	119.98	118.02	118.77	5417800.0	111.34	-1.03	-0.86%
GR	44.22	44.3	43.15	43.31	823500.0	38.83	-0.91	-2.06%
GT	13.92	14.04	13.58	13.6	2185200.0	13.6	-0.32	-2.30%
GOOG	345.8	346.43	333.0	339.9	22892400.0	339.9	-5.90	-1.71%
GWW	64.65	64.96	63.84	64.76	336400.0	57.56	0.11	0.17%
HAL	56.78	58.91	56.75	58.05	14847800.0	26.94	1.27	2.24%
HOG	49.55	49.99	49.2	49.48	1830400.0	43.07	-0.07	-0.14%
HAR	105.26	107.25	101.7	102.04	930000.0	100.82	-3.22	-3.06%
HRS	38.1	38.5	37.82	38.03	446000.0	33.71	-0.07	-0.18%
HIG	74.69	75.2	74.05	74.85	1165700.0	63.34	0.16	0.21%
HAS	19.52	19.53	19.05	19.1	1084300.0	16.04	-0.42	-2.15%
HCP	25.15	25.63	25.1	25.56	292500.0	17.18	0.41	1.63%
HCN	34.99	35.61	34.96	35.53	200100.0	23.52	0.54	1.54%
HNZ	36.5	36.61	36.03	36.38	1046600.0	28.45	-0.12	-0.33%
HP	49.65	51.71	49.27	50.47	1148200.0	24.31	0.82	1.65%
HES	113.8	117.96	113.0	116.29	7619400.0	37.01	2.49	2.19%
HPQ	27.55	27.94	27.35	27.57	8586300.0	25.76	0.02	0.07%
HD	39.8	40.0	39.59	39.65	10900900.0	32.69	-0.15	-0.38%
HON	33.36	33.48	32.68	33.21	7667900.0	27.93	-0.15	-0.45%
HRL	31.29	31.68	31.29	31.53	253200.0	13.85	0.24	0.77%
HSP	38.24	38.8	37.66	38.3	375800.0	38.3	0.06	0.16%
HST	16.7	16.8	16.44	16.76	1605300.0	14.3	0.06	0.36%
HCBK	11.62	11.75	11.51	11.66	1680900.0	9.16	0.04	0.34%
HUM	46.1	47.0	45.39	45.93	851600.0	45.24	-0.17	-0.37%
HBAN	22.1	22.27	21.92	22.11	1140700.0	17.51	0.01	0.05%
ITW	81.25	81.45	80.12	80.17	2471600.0	33.85	-1.08	-1.33%
IR	37.11	37.68	36.3	36.73	2201000.0	32.81	-0.38	-1.02%
TEG	52.0	53.18	51.98	52.88	119100.0	36.69	0.88	1.69%
INTC	23.76	23.85	23.13	23.15	63304300.0	19.26	-0.61	-2.57%
IBM	83.08	84.0	82.91	83.33	6020700.0	74.6	0.25	0.30%
IFF	33.75	33.82	33.03	33.1	720900.0	28.48	-0.65	-1.93%
IGT	26.3	26.79	26.17	26.27	1074700.0	23.51	-0.03	-0.11%
IP	27.95	28.01	27.5	28.01	4427800.0	22.53	0.06	0.21%
IPG	10.45	10.46	10.26	10.34	9484500.0	9.98	-0.11	-1.05%
INTU	44.66	45.73	44.14	45.35	5343600.0	22.42	0.69	1.55%
ISRG	67.68	70.8	67.68	69.71	916100.0	69.71	2.03	3.00%
IVZ	11.71	11.73	11.56	11.63	112300.0	10.08	-0.08	-0.68%
IRM	36.69	37.54	36.51	37.23	643400.0	23.33	0.54	1.47%
JBL	30.5	30.55	30.03	30.21	736700.0	26.78	-0.29	-0.95%
JEC	59.4	60.17	59.08	59.94	534200.0	29.97	0.54	0.91%
JDSU	2.01	2.1	1.99	2.06	5406200.0	16.48	0.05	2.49%
JNJ	64.3	64.49	63.88	64.07	13887900.0	52.25	-0.23	-0.36%
JCI	67.75	67.99	65.85	65.87	2907300.0	19.26	-1.88	-2.77%
JOY	43.2	43.2	40.5	42.99	2598000.0	26.23	-0.21	-0.49%
JPM	34.77	35.19	34.77	35.13	15313700.0	29.86	0.36	1.04%
JNPR	23.18	23.52	23.12	23.27	9793400.0	23.27	0.09	0.39%
K	45.88	46.13	45.63	46.09	1506900.0	38.13	0.21	0.46%
KEY	31.38	31.52	30.98	31.25	1773600.0	25.8	-0.13	-0.41%
KMB	57.3	57.36	56.53	56.82	2642600.0	44.04	-0.48	-0.84%
KIM	28.48	28.98	28.4	28.69	683300.0	20.66	0.21	0.74%
KLAC	48.45	48.64	47.86	47.98	3955600.0	42.32	-0.47	-0.97%
KSS	47.87	47.92	46.88	47.16	3264800.0	45.59	-0.71	-1.48%
KFT	28.41	28.65	28.03	28.2	1997000.0	22.21	-0.21	-0.74%
KR	19.95	19.99	19.76	19.8	3812400.0	18.0	-0.15	-0.75%
LLL	81.25	81.32	79.14	80.26	994400.0	72.13	-0.99	-1.22%
LH	50.01	50.02	49.21	49.32	956600.0	49.32	-0.69	-1.38%
LRCX	33.99	34.75	33.91	34.44	2606600.0	34.44	0.45	1.32%
LM	104.5	106.48	104.32	105.6	703700.0	95.86	1.10	1.05%
LEG	19.24	19.3	19.0	19.02	1453300.0	13.85	-0.22	-1.14%
LEN	56.06	56.84	55.12	55.44	4716700.0	49.76	-0.62	-1.11%
LUK	40.45	41.14	40.36	41.1	256400.0	19.75	0.65	1.61%
LXK	42.54	42.74	42.24	42.39	1758600.0	41.3	-0.15	-0.35%
LIFE	71.38	71.91	70.51	70.85	2237600.0	35.42	-0.53	-0.74%
LLY	51.68	51.7	50.48	50.7	6064300.0	37.6	-0.98	-1.90%
LTD	19.4	19.45	18.99	19.14	2107900.0	15.62	-0.26	-1.34%
LNC	48.4	48.88	48.22	48.41	1160100.0	42.97	0.01	0.02%
LLTC	36.22	36.59	35.97	36.04	4719800.0	29.97	-0.18	-0.50%
LMT	61.64	62.05	60.71	60.8	2831100.0	50.46	-0.84	-1.36%
L	89.1	90.54	88.53	89.94	1598400.0	28.63	0.84	0.94%
LOW	62.3	62.69	60.96	61.22	9986000.0	27.62	-1.08	-1.73%
LSI	8.45	8.46	8.32	8.36	3147800.0	8.36	-0.09	-1.07%
MTB	103.55	103.82	102.31	103.52	287000.0	82.43	-0.03	-0.03%
M	61.4	61.98	60.73	61.01	4204000.0	27.2	-0.39	-0.64%
MRO	58.03	58.47	55.85	57.32	8175200.0	14.79	-0.71	-1.22%
MAR	61.31	61.87	60.51	61.31	1802800.0	28.91	0.00	0.00%
MMC	28.82	28.93	28.03	28.35	2448200.0	23.12	-0.47	-1.63%
MAS	28.42	28.7	27.98	28.12	3006100.0	22.39	-0.30	-1.06%
MAT	15.27	15.34	14.99	15.05	1799900.0	11.39	-0.22	-1.44%
MKC	30.44	30.66	30.02	30.43	592100.0	25.83	-0.01	-0.03%
MCD	31.82	32.89	31.82	32.48	11964400.0	26.33	0.66	2.07%
MHP	47.25	48.38	46.8	47.69	2220700.0	40.74	0.44	0.93%
MCK	44.11	44.27	43.85	43.87	921800.0	41.59	-0.24	-0.54%
MWV	25.64	25.8	25.17	25.66	1103600.0	19.63	0.02	0.08%
MDT	56.26	56.26	55.52	55.77	4113100.0	49.42	-0.49	-0.87%
MRK	26.92	27.05	26.13	26.18	9551400.0	19.58	-0.74	-2.75%
MET	47.64	48.34	47.32	47.91	2586100.0	42.74	0.27	0.57%
MCHP	29.92	30.36	29.52	29.7	4677600.0	22.56	-0.22	-0.74%
MU	13.07	13.07	12.59	12.67	12984000.0	12.67	-0.40	-3.06%
MSFT	24.91	25.0	24.57	24.78	69431200.0	21.71	-0.13	-0.52%
MOLX	25.33	25.54	24.53	24.99	2008600.0	21.2	-0.34	-1.34%
TAP	61.06	61.41	60.8	60.87	1568200.0	26.35	-0.19	-0.31%
MON	59.0	59.48	57.97	59.13	4919600.0	27.15	0.13	0.22%
MNST	46.3	47.31	46.15	47.24	3040000.0	5.91	0.94	2.03%
MCO	51.25	51.63	50.96	51.19	1083200.0	47.15	-0.06	-0.12%
MS	52.5	52.67	51.77	52.1	4762500.0	38.81	-0.40	-0.76%
MOS	13.5	13.62	13.27	13.3	901700.0	13.09	-0.20	-1.48%
MSI	12.22	12.29	12.01	12.11	2489400.0	76.25	-0.11	-0.90%
MUR	42.08	43.15	41.52	42.45	1892900.0	38.29	0.37	0.88%
MYL	20.98	21.15	20.45	20.47	1299200.0	20.06	-0.51	-2.43%
NBR	61.0	62.54	60.0	61.56	4931000.0	30.78	0.56	0.92%
NDAQ	29.15	29.52	28.86	29.09	556000.0	29.09	-0.06	-0.21%
NOV	55.19	58.12	54.12	57.75	6630000.0	27.61	2.56	4.64%
NTAP	26.2	26.73	25.75	26.5	6174300.0	26.5	0.30	1.15%
NFLX	25.91	26.56	25.9	26.15	1827000.0	26.15	0.24	0.93%
NWL	23.0	23.1	22.74	22.97	2262400.0	18.97	-0.03	-0.13%
NFX	43.31	44.17	43.01	43.26	1021300.0	43.26	-0.05	-0.12%
NEM	43.4	44.4	43.1	43.86	7524500.0	40.65	0.46	1.06%
NWSA	14.78	14.78	14.41	14.52	10965900.0	13.64	-0.26	-1.76%
NEE	42.6	42.97	41.71	42.52	2768400.0	33.66	-0.08	-0.19%
NKE	83.21	84.25	83.05	83.48	2589200.0	37.64	0.27	0.32%
NI	22.23	22.6	22.03	22.42	1081200.0	15.67	0.19	0.85%
NE	60.85	63.0	59.98	61.69	5852800.0	29.1	0.84	1.38%
NBL	35.2	37.68	35.15	37.23	2294300.0	35.11	2.03	5.77%
JWN	33.95	34.0	33.31	33.66	1692800.0	29.35	-0.29	-0.85%
NSC	39.6	39.96	38.75	38.83	1956800.0	33.4	-0.77	-1.94%
NTRS	52.33	53.16	51.86	52.12	1624400.0	45.42	-0.21	-0.40%
NOC	53.75	54.02	52.73	52.73	2781400.0	39.74	-1.02	-1.90%
NU	17.96	18.0	17.63	18.0	553300.0	14.32	0.04	0.22%
NRG	42.22	43.23	41.61	41.77	2411200.0	20.79	-0.45	-1.07%
NUE	55.25	57.05	54.41	56.85	6213800.0	22.48	1.60	2.90%
NVDA	32.3	32.4	31.72	31.94	7459200.0	10.65	-0.36	-1.11%
NYX	37.85	41.62	37.6	40.75	795500.0	33.61	2.90	7.66%
ORLY	26.72	27.3	26.66	26.8	530300.0	26.8	0.08	0.30%
OXY	69.95	72.25	69.3	71.14	8736200.0	31.41	1.19	1.70%
OMC	77.0	78.0	76.96	77.95	2361600.0	34.78	0.95	1.23%
OKE	28.45	28.76	28.35	28.47	1896000.0	11.09	0.02	0.07%
ORCL	12.21	12.38	12.18	12.26	35748100.0	11.91	0.05	0.41%
OI	18.02	18.2	17.87	18.05	1103800.0	18.05	0.03	0.17%
PCAR	65.1	65.1	63.3	64.08	2461000.0	23.74	-1.02	-1.57%
PLL	25.85	25.9	25.21	25.5	488900.0	22.95	-0.35	-1.35%
PH	61.53	61.72	60.75	61.11	994400.0	36.55	-0.42	-0.68%
PDCO	39.65	40.25	39.47	39.95	1463100.0	38.49	0.30	0.76%
PAYX	37.85	37.88	37.37	37.58	2392100.0	29.37	-0.27	-0.71%
BTU	73.1	75.12	72.45	74.03	7674600.0	33.1	0.93	1.27%
JCP	50.95	51.18	49.74	50.02	3493000.0	43.54	-0.93	-1.83%
PBCT	32.31	32.6	32.28	32.49	548500.0	11.88	0.18	0.56%
POM	20.54	20.88	20.42	20.63	484800.0	14.3	0.09	0.44%
PEP	57.81	57.81	57.16	57.59	5434900.0	48.19	-0.22	-0.38%
PKI	21.5	21.6	20.74	20.77	854900.0	19.06	-0.73	-3.40%
PRGO	12.92	13.19	12.92	12.99	563500.0	12.4	0.07	0.54%
PFE	22.0	22.09	20.71	21.25	99891800.0	15.59	-0.75	-3.41%
PCG	35.89	36.34	35.83	36.1	1169500.0	27.91	0.21	0.59%
PNW	40.02	40.59	39.98	40.3	393300.0	27.83	0.28	0.70%
PXD	45.5	47.61	45.5	46.74	1247700.0	45.62	1.24	2.73%
PBI	41.75	42.05	41.3	41.69	698700.0	29.51	-0.06	-0.14%
PCL	35.73	36.25	35.67	36.16	649600.0	26.8	0.43	1.20%
PNC	58.7	58.85	58.07	58.34	1556900.0	48.98	-0.36	-0.61%
RL	52.4	52.93	51.92	52.37	477500.0	50.89	-0.03	-0.06%
PPG	58.64	59.69	58.26	58.27	1720100.0	46.93	-0.37	-0.63%
PPL	29.05	29.86	29.01	29.68	1404200.0	22.48	0.63	2.17%
PX	46.69	47.32	46.42	46.94	1161500.0	41.14	0.25	0.54%
